LeafSize,StemThickness,BlossomSize,HealthStatus
-4.40174344,-0.221287525,-4.998952644,Healthy
2.54243584,-0.376335548,0.255408734,Healthy
1.95149635,1.181553349,0.165300847,Healthy
1.387048272,0.197484934,-2.369814815,Healthy
-2.409965972,3.314885303,0.855406418,Healthy
0.97521393,1.472381372,-3.130074514,Diseased
4.127681037,-0.973713817,0.687505695,Healthy
-1.798780994,3.508144856,0.90191872,Healthy
-2.659312367,-0.223404618,0.122451647,Diseased
-1.466455309,-0.848481489,-0.813922494,Diseased
-0.712611077,0.771872842,0.935288188,Diseased
-0.194205485,-0.934557114,1.113942266,Healthy
-1.750564567,-0.684749538,-1.165285208,Diseased
-0.904373282,1.970820371,-3.456031073,Healthy
-0.567674721,3.436494805,2.551004273,Healthy
1.09916986,-0.666782468,-2.003086117,Diseased
1.312366778,0.503978965,-1.869585596,Healthy
1.784666872,1.084405372,1.609433055,Healthy
-0.756960219,0.043846752,-1.576903016,Diseased
-0.072249493,3.069543309,-0.493948797,Healthy
1.673300734,2.167043965,1.425525546,Healthy
0.749929838,2.818435246,-2.905762945,Diseased
0.078629827,2.851848071,-2.038888495,Healthy
-3.069798519,-1.697239075,1.475870427,Diseased
-0.28601962,2.023301955,-0.357297024,Diseased
0.330995609,2.83128641,-1.005524103,Diseased
-1.402567026,1.466004929,-0.551199323,Healthy
-1.802776588,2.34284067,-2.115068156,Healthy
2.734431881,-0.900185591,-0.642702645,Healthy
0.119395087,1.518504613,2.232829461,Healthy
-3.662120176,-2.002542157,0.551053305,Diseased
-2.26870661,1.025978855,-4.305081962,Healthy
0.027020925,-1.433910759,-3.255238003,Diseased
-1.358323271,-2.878528722,-1.995623923,Diseased
-3.159530718,-2.385126641,-0.507370566,Diseased
-0.068252047,1.33378717,1.687150196,Healthy
-1.221088938,1.908869285,0.920061898,Healthy
-1.404126178,2.199754823,-0.738988948,Healthy
0.741862911,0.279248106,0.505990829,Diseased
5.008351274,-0.596332863,1.129603023,Healthy
2.334375045,-3.703624818,-3.169981094,Diseased
3.206703599,0.177976355,-3.159766146,Diseased
1.861318972,1.011900329,2.031638208,Healthy
0.69899564,-0.180847716,0.820910936,Healthy
1.562670063,1.932783656,-2.300899014,Diseased
-1.240499684,1.103355191,-1.888318225,Healthy
-0.139063337,2.455017409,0.473058343,Diseased
-0.234471502,1.707912408,-0.050265279,Healthy
-2.075307044,0.604414229,-2.340576864,Healthy
2.387282715,0.165526068,-1.620567024,Diseased
-2.322730806,0.616516614,-2.66159457,Diseased
-2.65969503,-0.397451198,0.084332356,Healthy
-1.880669737,-0.094847488,-0.430337474,Diseased
-0.333635659,-1.958795577,-0.315196957,Diseased
2.392720946,-1.243974733,-0.227836556,Healthy
-1.047809519,1.113968193,-1.437038585,Healthy
1.685683072,0.688568324,-0.047280128,Diseased
-0.707784241,-0.369888278,-1.79797649,Diseased
-0.658853018,0.51865596,-1.296109952,Healthy
0.422988186,0.615717379,0.17769444,Healthy
2.829894689,2.000930099,0.490893456,Diseased
-0.126415523,1.523119411,-0.570146001,Diseased
-0.74696111,1.509350894,-0.433045589,Diseased
1.394509979,0.316159474,-0.762093743,Healthy
-2.728621899,1.854218324,-4.693021729,Healthy
-0.717235487,0.456854125,-1.745329374,Diseased
0.601409831,0.85440713,1.530478469,Healthy
-1.142622481,-1.12094894,-1.200714105,Diseased
2.421635657,0.389252971,1.762884729,Healthy
1.046001749,0.055865082,-0.508078402,Diseased
3.734294288,-0.794341099,-0.326180471,Healthy
2.588829374,0.462400533,1.687086669,Healthy
3.036714518,-1.90857988,-2.476209599,Diseased
-0.177686739,0.052990451,-0.737402549,Diseased
-1.259344574,-0.937400303,-1.140695914,Diseased
-1.71904931,1.724133588,-5.366394371,Healthy
-1.740041764,0.878614394,-0.982481139,Healthy
1.284043898,1.439165974,0.350929868,Diseased
2.693578628,2.362227372,-0.0027636,Diseased
0.304031888,-0.108012496,0.799639602,Healthy
-0.932170818,2.368897052,-3.198080631,Healthy
2.68639671,1.793155396,0.091482293,Diseased
0.079590054,3.730535989,1.3997512,Healthy
-2.216884063,-1.082610569,-0.857604826,Diseased
3.88141951,-1.028007532,1.410424365,Healthy
-0.830080903,0.269955572,-1.436526788,Diseased
-0.078808447,-1.14966284,1.201462875,Diseased
-1.222538283,-1.033813077,-1.154667202,Diseased
1.228931791,-2.991375743,-4.396886474,Diseased
1.996760415,-0.126274473,-0.25912788,Healthy
0.04056085,1.03553611,0.999286143,Healthy
2.485598426,1.993543298,-0.53419307,Diseased
-0.830676663,2.56545841,-4.007453306,Healthy
-1.437414795,-0.916257806,0.645477755,Healthy
0.841865551,0.543395742,-2.423930715,Diseased
-0.436965267,-0.482587537,0.187001994,Diseased
-1.643194187,-0.177381435,-2.06324482,Healthy
2.59515314,-0.499978004,0.230471855,Healthy
-0.666167782,0.618960647,-1.757890416,Diseased
-2.365425193,0.754213211,-2.177551332,Healthy
2.122339062,3.65550086,-1.191226995,Diseased
0.704790976,-2.642202222,-1.86852787,Diseased
-2.094909138,-0.575438164,-0.333132102,Diseased
-3.269529052,4.159429552,0.487781443,Healthy
-2.410496871,-0.357849901,-0.617824019,Diseased
-1.055316074,-0.889854422,-1.923076188,Diseased
1.235061043,1.019100524,1.411316616,Healthy
0.297675012,0.563527343,0.762880689,Healthy
3.516169278,2.080609873,1.148902368,Diseased
-0.879812681,-1.628402368,-1.743737804,Diseased
-1.634711095,-0.124604339,-2.346064232,Healthy
0.629956689,0.265028184,-0.000306954,Diseased
0.076832809,0.282332188,-0.610355124,Diseased
0.499846239,1.207342785,1.554222675,Healthy
2.379422778,2.430752623,-0.756219181,Diseased
0.549127128,0.184507036,-1.516904514,Diseased
-0.894067321,1.559166761,-1.238045466,Healthy
2.293245726,-0.571277514,1.58100929,Healthy
-0.449197329,0.626519477,-0.17888276,Healthy
2.157910959,-1.976755285,-2.97097258,Diseased
-4.440025312,1.544430103,1.587821428,Diseased
0.071820109,1.318379111,0.475364212,Healthy
-1.099221771,1.265669594,-0.367437865,Healthy
-0.201697565,1.834658658,-1.427222318,Diseased
-0.26098463,2.67301053,-3.1033675,Diseased
1.005706737,2.70587277,2.187381881,Healthy
-1.23370926,2.65685032,1.355557986,Healthy
4.195021572,-3.445528315,0.741146944,Healthy
-1.00121216,0.761841413,0.326283598,Healthy
-1.366730087,-3.688933613,-1.981536984,Diseased
1.943630867,2.500023658,0.212923354,Diseased
-0.006205472,-2.237705726,-1.580545673,Diseased
0.411859104,4.221486857,-2.417308748,Diseased
-2.251093182,1.762031902,-2.33015499,Diseased
-2.053573333,-1.058417671,-2.222735108,Diseased
0.866865383,-0.886701634,-1.947717564,Diseased
-0.577932782,0.089320811,1.320272718,Healthy
-1.588676441,2.505976776,-3.228470657,Healthy
-0.947434646,-1.792842388,-1.905143896,Diseased
-0.762467765,0.292772159,-0.083490799,Healthy
0.371969966,2.207536244,2.408176411,Healthy
-0.912357208,0.729322048,1.10483546,Healthy
0.170474064,-1.198549546,-1.717234554,Diseased
-0.613086503,-0.815438378,-1.89307715,Healthy
-1.008872195,0.509589005,0.329402987,Diseased
-2.574111764,-1.746036189,-1.71764601,Diseased
-0.174092442,-1.863936244,-3.269650144,Diseased
-1.287705552,1.653312727,0.635899264,Healthy
-1.270356576,0.756567605,-2.82153743,Diseased
-0.394295263,-0.18032775,0.387703205,Healthy
0.93065419,-1.235421038,-3.421376357,Diseased
-2.176167733,3.519986773,1.104828823,Healthy
0.581366663,0.197381362,-0.46861975,Diseased
-2.14989701,-0.559962243,-0.6402675,Diseased
-0.717268179,-0.644684199,-0.529762028,Diseased
0.018200696,-1.140554056,-2.881290265,Diseased
-1.401073945,-1.785892107,-0.941007752,Diseased
2.854508261,-1.111360437,-0.595886803,Healthy
-2.244056516,-0.441188482,-2.062151017,Diseased
-0.816336924,2.077543077,-2.201368167,Healthy
-1.7945788,3.346950353,1.255306148,Healthy
1.877327038,3.00433866,-2.739808072,Diseased
-1.922885164,0.164416638,-3.147822494,Healthy
-0.412835291,-1.106132966,-1.479444315,Diseased
-0.212323861,3.442317732,-2.92463686,Diseased
-1.81379558,0.317781418,0.078894841,Healthy
-1.210830143,-0.018644576,-1.78079937,Healthy
-0.813976562,-1.247748156,-1.43466655,Diseased
3.547993552,2.720709713,-1.182806583,Diseased
1.12151495,2.13056348,1.63446205,Healthy
-1.782361264,0.605009347,-0.392774938,Healthy
0.334906234,0.875534898,-0.340826354,Diseased
-0.800724302,-0.90301805,-1.846565769,Healthy
0.421662619,1.347846995,1.337367158,Healthy
-0.605583839,-0.389820415,-1.891349208,Diseased
-0.850179629,-1.478762804,-1.118936194,Healthy
1.840079613,-0.394049532,0.421796481,Healthy
1.517750367,0.797803361,0.47228916,Diseased
1.324079063,-2.203234907,-3.88827581,Diseased
-0.548799892,1.818141442,0.214086955,Healthy
-2.45250831,3.251728458,1.456368582,Healthy
1.495014787,-0.031972403,-0.037500543,Diseased
-0.281044526,-0.671523578,-1.682868017,Diseased
-1.149725728,3.359748868,-1.834652322,Healthy
-0.134644684,-1.40455616,-0.286575541,Diseased
3.638464093,-0.616423919,1.210944842,Healthy
1.401941417,1.652953738,-0.862040989,Diseased
1.416713214,1.736538761,-3.578983353,Healthy
-0.838147337,4.708182194,3.24664163,Healthy
0.623377656,0.419139122,-1.516244609,Diseased
2.994661884,1.813830015,-0.202193477,Diseased
-1.468816655,-0.875957883,-0.405694504,Diseased
-1.223879412,0.751969207,-3.640103816,Diseased
0.925120765,1.579502483,2.175653324,Healthy
-0.05059771,1.412878851,-2.484877496,Diseased
1.162430262,0.692525885,1.404732918,Diseased
1.081942648,-1.685988271,-3.10053495,Diseased
-1.273710611,-1.101955044,0.676290484,Healthy
-1.9907709,-0.829326219,-0.198635962,Diseased
3.143469489,0.455855735,1.636143683,Healthy
-1.342600096,-4.76799227,-1.668329667,Diseased
0.270734318,0.287471539,1.50893116,Healthy
-0.731601856,2.123558016,-0.862721768,Healthy
-1.177074531,1.23867771,0.614263077,Healthy
2.477533192,-2.288363218,0.177213961,Healthy
-1.528041123,1.913131092,-2.95175982,Diseased
-2.61502947,1.267403201,-5.286107119,Healthy
-2.325388384,0.629161545,-1.996479795,Healthy
1.697295657,1.60943734,-1.967509219,Diseased
1.057461195,1.945341413,-0.007654907,Diseased
0.637736957,1.077130678,0.694405197,Healthy
1.323550832,0.12021547,2.299168971,Healthy
0.746717061,-1.108247608,-3.106562434,Diseased
0.604589364,-2.823499474,-2.251050445,Diseased
3.568822515,-0.165609755,1.080564122,Healthy
-0.539079527,3.951415827,2.412295916,Healthy
2.943359024,3.03707216,1.576787432,Diseased
-0.927765088,0.921273698,-0.291858771,Diseased
0.64425043,1.04477724,0.974344772,Healthy
-1.976443215,-0.872498764,-0.698899538,Healthy
-0.923995281,2.043397319,-1.527393652,Diseased
1.863088877,0.752593915,0.411924047,Diseased
-1.933168176,-3.317641182,-0.464393183,Diseased
2.305055669,-1.020607363,0.698372183,Healthy
-1.099462488,1.189978978,-0.575384401,Healthy
2.642739738,-0.528867928,0.753575472,Healthy
-2.093509735,1.683505001,-2.067805563,Healthy
-3.502669204,-1.331526672,0.517750565,Diseased
1.713600799,-0.787703377,1.301350966,Diseased
0.909380372,0.8417337,1.032638777,Healthy
-0.856630201,0.622174282,1.711161413,Diseased
-1.779798372,0.611562682,1.017427903,Healthy
-0.08832818,0.339331804,0.071922443,Healthy
-1.299888033,0.55378262,-1.560845845,Healthy
-1.387009881,-1.716972621,0.846225388,Healthy
4.575271419,-0.648778427,1.053591376,Healthy
-1.235993801,-1.443971851,-0.697985814,Healthy
-2.829863278,-0.811219489,-2.150632867,Healthy
0.143048166,-0.357417872,-2.695933311,Diseased
0.789011043,2.180501475,1.575840853,Healthy
-0.530744316,0.750921544,0.515940824,Healthy
-1.291700125,0.913761296,0.68718325,Healthy
1.934286807,0.82668933,1.761434278,Healthy
1.167959848,0.304030192,0.366940596,Healthy
0.357173484,-0.71115296,-0.209331418,Diseased
-1.923165781,1.107025587,-1.448382533,Diseased
-0.549380511,2.332789211,-2.245359875,Healthy
-0.075702023,1.998754209,1.287717793,Healthy
2.720737604,-0.648649211,1.092659387,Healthy
-1.496027724,1.27530927,-1.556804008,Healthy
1.297802831,2.991032185,-1.487999338,Diseased
-0.334660875,2.594808464,-0.853528453,Diseased
-0.803435422,0.451612892,0.098200147,Healthy
1.576547876,1.100584133,0.849914365,Healthy
-0.191712461,2.681587508,0.5361919,Diseased
-0.752791991,-0.465103785,-1.849190195,Diseased
-1.193520049,3.723592022,-1.828726256,Healthy
0.480475018,0.104950832,-3.127004516,Diseased
-1.751971795,-1.618057522,-1.754848951,Diseased
-0.562061623,1.469189694,-0.418268652,Healthy
-0.910385082,0.473428971,-0.310086957,Healthy
-2.602680663,-2.791607045,-1.236552488,Diseased
0.728500099,0.688388215,-0.90829697,Diseased
0.237555109,-3.259984794,-0.902904729,Diseased
2.217506343,1.309441223,0.479954117,Diseased
-0.069840921,0.635198563,2.325610734,Healthy
-3.336809239,0.21203582,-5.133833726,Healthy
-2.366551737,-0.170750181,1.22241584,Diseased
-0.052008577,1.114360867,-1.549196652,Diseased
-2.075234299,0.865756302,-1.397836203,Healthy
-0.834260874,1.33413321,-1.215900467,Healthy
-0.72900033,1.326518475,-0.912349124,Healthy
-2.756437057,0.227783958,0.560004999,Diseased
-1.280252935,-1.002326261,-2.624173238,Healthy
3.245749425,1.347643456,2.427869078,Healthy
-1.252819674,3.002953174,2.526960792,Healthy
4.01711491,0.176139614,2.211242327,Diseased
3.010515286,-0.963590754,1.199879975,Healthy
0.113747194,-0.729575087,-0.271445393,Diseased
-0.832869738,-0.25861039,-0.609212678,Diseased
1.366399378,2.315018575,-1.481038519,Diseased
3.014867314,2.259902748,1.545798882,Healthy
-0.58352366,0.648850853,-0.411230827,Healthy
-0.492672871,2.441445892,0.692485187,Healthy
2.92807236,-0.738721491,-3.194833296,Diseased
0.590032294,-0.046606947,-2.991791269,Diseased
-1.925575805,2.771979666,-3.437991171,Healthy
-2.585716829,-0.52902978,1.858949838,Diseased
-1.551114922,1.42329604,-2.577263448,Diseased
-0.312545452,2.236018483,-3.798926178,Healthy
-1.876906973,1.686140175,-2.167843689,Healthy
-3.227959754,0.409918705,-3.526396619,Healthy
-1.765185298,1.393837966,-2.323122778,Healthy
2.909170671,0.536052077,0.6070739,Healthy
-0.660783771,1.490994322,1.377040581,Healthy
2.946755531,0.466769735,0.516367305,Diseased
0.902154821,-3.19229554,-1.206765191,Diseased
1.507800351,1.175306307,-0.2807617,Diseased
-1.066743547,0.340872221,-1.478838079,Healthy
2.087979872,4.761007635,-1.892329495,Diseased
2.004386498,2.588094585,-0.553029729,Diseased
0.589434971,2.085258554,0.769070284,Healthy
1.884088617,-0.496992174,0.166348966,Diseased
-2.069072313,1.891205483,-3.424137154,Diseased
-1.857495231,-2.700277043,-0.623633788,Healthy
-1.951502406,0.810072636,-0.97454433,Healthy
-0.371854316,2.136022779,-0.522900384,Healthy
-1.650371704,-0.789092772,-0.502778752,Diseased
-0.20550482,0.433387285,0.760870396,Healthy
1.915154419,0.270113493,-1.131731487,Diseased
2.009780974,-0.255395551,0.452178122,Healthy
1.511081615,1.747273559,-2.754954172,Diseased
-0.620281685,-0.286237746,-2.324176178,Diseased
-2.389038797,-2.668718173,-2.768738514,Diseased
0.110867546,1.953799077,1.40236786,Healthy
-0.72036835,2.002844451,-2.10817223,Healthy
1.980718819,1.660087702,-1.172467298,Diseased
2.65321331,-0.186928534,1.433454452,Healthy
-0.709726725,1.554703641,0.081908034,Healthy
1.812234284,1.644114468,1.316876369,Healthy
-3.712438794,-2.453006871,-0.201646289,Diseased
-0.235966627,-3.007173605,-3.067985092,Diseased
1.600404741,-2.067075898,-2.686476008,Diseased
1.473532322,2.874298344,2.778215702,Healthy
0.764011654,0.048548876,1.343560323,Healthy
-3.112021119,-1.033023957,-0.108852546,Diseased
-1.162507107,1.400993147,0.433344251,Healthy
1.028003493,0.114239544,1.111209199,Healthy
1.028104354,1.994835701,0.276070857,Diseased
2.3139866,0.907570844,-0.620782964,Diseased
0.860317192,1.835193267,-2.259214877,Diseased
2.91410608,2.8037179,1.133671828,Diseased
2.427173168,0.07760052,0.113772078,Diseased
1.533882307,0.949735155,0.021758404,Healthy
-0.288921293,2.170673026,-2.462472849,Healthy
-2.623146799,3.211700424,0.393459268,Healthy
0.881091617,0.770871949,-0.242202945,Healthy
-0.623684851,0.834717135,-0.710982368,Healthy
-0.17032877,-1.967012796,-1.42177588,Diseased
-0.289614365,0.529852922,0.981155659,Healthy
1.10556132,-0.354417854,-0.388997079,Diseased
2.403944551,-1.092323516,0.536813806,Healthy
0.375706656,0.182034196,0.991822327,Healthy
-0.352077554,1.509084244,-1.902316368,Healthy
0.416977844,0.257004158,1.176118209,Diseased
-1.524211362,1.969483796,1.153587426,Healthy
0.82562637,2.362700567,-0.276291838,Healthy
-4.219101443,0.788672619,-3.471622182,Healthy
-0.453053581,1.873848532,1.301470787,Healthy
-0.856835944,1.315597797,-0.753223361,Healthy
-0.485712307,0.57751802,-0.63714857,Healthy
-0.511891284,-0.069607003,0.989886115,Diseased
1.661110523,0.300340574,0.5044292,Healthy
-2.870803911,-1.723180414,-1.262380435,Diseased
0.001333293,-1.630176388,-1.954301943,Diseased
2.60288954,-0.009998178,1.600064236,Healthy
0.81667288,-1.012328974,-2.82119334,Diseased
-0.357035924,2.370424715,0.321357579,Healthy
-0.293677487,0.992798804,-0.539959748,Healthy
-1.467662809,2.83960101,-1.081393457,Healthy
0.368472494,2.07417306,-1.485169366,Healthy
-3.636601533,-0.14123457,1.08854652,Diseased
-0.772777501,-0.164788501,-0.627072853,Diseased
2.04298507,0.327229986,0.593395474,Healthy
-1.635543278,-0.010657085,0.953593803,Diseased
0.436556725,0.051565121,0.141026799,Diseased
-0.594171225,-0.187710005,-0.232563326,Diseased
-2.320257977,0.773077507,-3.240787689,Healthy
-1.070287244,0.223582338,-3.686792392,Diseased
-0.806091185,2.397219409,-2.641350637,Healthy
-0.401768565,-3.284929692,-1.723623432,Diseased
-0.988686069,-1.682445294,-2.151655576,Diseased
-0.016947629,1.365706832,0.768222736,Healthy
1.073901478,1.818753528,-0.215356689,Diseased
-1.135870723,2.524801176,-1.908597057,Healthy
1.352991669,-0.091832601,-1.671413214,Diseased
-4.551070921,-0.217326964,0.452701331,Diseased
-0.785741679,0.734355914,-1.524425186,Diseased
3.643286471,-0.309022752,1.367191227,Healthy
0.794551282,2.769746056,0.609712307,Diseased
-0.528064342,2.689612442,-0.600864529,Healthy
2.119183573,0.833967066,1.413611772,Healthy
-0.835988816,1.058046448,-0.892907365,Healthy
0.294025319,4.348333172,-2.887984015,Healthy
-0.098339106,-0.644782084,-0.001170721,Diseased
-0.873921178,-0.646739441,-3.055004164,Diseased
4.531886941,-1.222217309,-0.013404321,Healthy
-0.005755568,-1.465097231,-0.760522788,Diseased
1.075060856,2.737729385,-2.32810143,Diseased
0.669402337,0.69421648,0.348948213,Healthy
1.288563586,2.145868867,1.421695468,Healthy
-0.00393008,-1.616669599,-0.636701888,Diseased
-1.48688628,2.435396892,-3.968603422,Healthy
-0.843934222,-1.279597834,-2.41645394,Diseased
-0.434490412,-0.826372286,1.44714124,Healthy
0.385507696,0.006367591,-0.099714169,Diseased
-0.679118877,0.327265757,-0.164408541,Healthy
-3.217582828,0.437698508,-0.16994294,Diseased
2.715319401,0.6319853,1.325442012,Healthy
0.456490808,1.417518391,0.878862276,Diseased
-1.824939981,0.11587061,-0.978330417,Healthy
0.85264664,-0.923272495,1.543702041,Healthy
-3.228634854,2.327778284,-1.768884508,Healthy
-0.967688599,-0.167947848,-1.697977682,Diseased
1.013219538,0.624857874,0.464279734,Healthy
0.126787595,2.255001003,-0.109102047,Healthy
-0.537177996,2.4517172,0.630313111,Healthy
-1.306343649,1.330245958,-1.693520115,Healthy
-2.450896908,3.069331043,-3.408678446,Healthy
-2.071127631,-1.537555667,-1.265165652,Diseased
-0.020471773,2.008519248,0.021013118,Diseased
0.812633845,0.053823647,0.877916198,Healthy
1.492710164,1.948836818,1.214304433,Healthy
-2.36224262,1.89745266,-2.757825371,Healthy
2.728827795,2.048284602,-1.060988533,Diseased
-0.303363035,2.000624381,1.930589141,Healthy
0.45837991,2.581322124,0.671372699,Healthy
-0.691219639,1.442488824,-0.434717252,Healthy
2.408208363,2.959317635,-0.088460174,Diseased
-0.386877989,1.026016042,1.167980354,Healthy
-1.567623888,-0.878155415,-0.913328419,Diseased
-0.098983014,0.002008832,-0.135711404,Healthy
1.809914707,1.85388884,1.018285746,Healthy
1.008328508,0.262840976,0.723501748,Healthy
0.674703153,0.047284902,-1.417114338,Diseased
-0.320277676,1.866321736,0.841892743,Healthy
4.043452435,-1.341229505,1.812595746,Healthy
0.184402243,0.494714925,-0.274325689,Healthy
-2.15588968,-0.652397209,-1.755876823,Healthy
0.01219135,3.423723015,1.283842156,Healthy
-1.244910478,-2.173379255,-0.682221749,Diseased
-1.384993654,-1.193655061,-0.565077683,Diseased
-0.545050783,-0.995744487,-0.021299908,Diseased
-1.837387242,0.527875332,-0.859651677,Healthy
0.787375073,0.829141816,-0.009843447,Healthy
0.345712951,-1.311458031,-2.505072328,Diseased
0.085853093,0.513528209,1.002615669,Healthy
-1.513683004,-0.410243833,-0.048690318,Diseased
2.111950075,-0.464984228,1.026651204,Healthy
0.66401217,0.927838493,-0.202111741,Diseased
-0.970712632,-2.107111765,-1.896494973,Diseased
0.257107126,-0.391194985,-1.377455068,Diseased
-0.460271717,-1.674236471,-0.719100164,Diseased
0.092236207,-1.022405723,-3.687866011,Diseased
1.508197212,1.246894735,1.037072826,Healthy
2.76075979,-1.521622059,0.038082958,Diseased
0.456816711,-0.626436296,1.946381927,Healthy
-1.307704613,1.357132643,-0.741381357,Healthy
2.368200554,-1.500052655,-2.475556169,Diseased
0.947840146,-0.178697161,0.340265601,Healthy
-1.889493193,2.493689331,-2.857689055,Healthy
1.3829803,2.704689569,1.86491164,Healthy
-0.977512137,-4.182075242,-2.288142178,Diseased
0.323539601,0.100197701,-2.051696068,Diseased
2.479528438,-2.119219492,-2.856499452,Diseased
2.355373031,1.475997613,0.331051517,Diseased
-0.586601051,1.849141353,-1.128785198,Healthy
0.204338032,0.637536759,0.783392049,Healthy
2.079916107,2.421335548,-2.162472662,Diseased
-1.098951611,1.79396802,-0.621746575,Healthy
-1.122698854,-1.285527134,-0.506091268,Healthy
1.566930536,1.334808907,1.188183024,Diseased
-0.879478068,-2.05175184,-2.289875519,Diseased
-2.088530454,-1.419119927,-0.013834291,Diseased
-0.463607258,-2.887439326,-2.298140011,Diseased
0.690778378,-2.314887193,-2.147553443,Diseased
-0.983680576,3.296696816,0.952750238,Healthy
0.89194456,-0.185465683,0.239032175,Diseased
0.013713471,1.794773204,-1.108444694,Diseased
-1.19857084,2.934239281,0.019041595,Healthy
-2.576288091,2.911857962,1.325185425,Healthy
3.637077389,0.642480525,0.928602194,Healthy
-0.438197428,2.136618586,-2.812000957,Diseased
1.802450559,-1.629271093,-2.918572377,Diseased
0.280320322,0.732206473,0.941623101,Healthy
1.067865992,0.141101113,0.015192178,Healthy
0.110535397,-0.390721403,0.015933769,Healthy
1.414418621,1.140296205,-0.503404481,Diseased
-1.660345241,0.036049604,-1.006060642,Diseased
1.352074616,1.72857292,1.472659123,Healthy
0.792394181,-0.482115241,-1.460249516,Diseased
0.669959191,-0.684382474,0.341493619,Diseased
-3.400276209,-0.073575612,-4.035753411,Healthy
-0.69058615,1.538228711,-1.030680006,Diseased
-0.68598704,0.05827649,-1.292644596,Healthy
3.995857035,0.789794324,0.276696672,Diseased
-3.5592373,-0.180454338,1.338907864,Diseased
-1.379469652,0.96120745,-1.16678665,Diseased
-1.708285443,1.235236992,-1.297769944,Diseased
0.340683917,0.898941212,0.217463339,Healthy
-1.22790226,1.315630644,-0.671221962,Diseased
-0.818216574,1.251252762,-0.24663754,Healthy
-2.237294949,-3.367864206,-1.654452534,Diseased
-1.589149604,-2.947984621,-1.68300825,Diseased
0.81897779,1.65456245,-2.109886872,Diseased
0.164743352,3.215649716,-1.200299705,Diseased
-0.481336768,0.921552985,1.554004981,Healthy
0.554595992,0.656117836,-0.471319326,Diseased
-0.409287952,-0.503534342,-0.307116006,Diseased
-2.370812459,0.269806359,1.175066181,Diseased
-0.942157135,-0.397517082,-1.393940386,Diseased
-0.596838053,-1.187329755,-1.230935737,Diseased
-0.202903329,1.648330088,-1.074465789,Diseased
0.168834432,1.934725567,-0.628632806,Healthy
2.25433765,-0.394813897,0.77606181,Diseased
-0.172521493,0.194717662,0.050837652,Healthy
0.188159571,2.590090765,-2.991212488,Diseased
-1.733227262,-1.695216882,-1.468261944,Diseased
1.01166781,0.893741625,-1.933958865,Diseased
-2.179183102,-0.230618117,-1.343361091,Diseased
-0.648096394,-2.16094979,-1.969577716,Diseased
-0.071176613,1.128370953,-0.528442827,Diseased
1.377781185,1.642946655,-2.659431694,Diseased
2.319992982,-0.23743482,-2.634896829,Diseased
1.1997537,0.256297812,0.961251462,Healthy
-0.300921702,0.910148181,-0.932686435,Healthy
-1.790303077,0.046127228,-0.563032773,Healthy
-1.383086056,2.53456184,-1.087076117,Healthy
-2.487259328,-2.987691449,-0.657638808,Diseased
0.754159481,1.199976611,-2.345728572,Diseased
0.609643006,0.654949993,-1.439746699,Diseased
-1.331719476,0.956065165,-2.216854237,Healthy
-1.016891694,1.539050431,-0.883067627,Healthy
2.213669815,-0.571103331,1.322168715,Diseased
1.209584596,-2.012540368,-2.885412228,Diseased
-1.083861957,0.959373922,-1.490787134,Diseased
2.373465158,-0.988741386,0.024239231,Healthy
0.263611913,0.934997332,0.379302496,Healthy
1.080900319,1.209424471,-3.068894217,Diseased
-1.253540428,3.828552873,-1.528785499,Healthy
-3.348177493,0.636374853,-3.366335319,Healthy
-0.188116594,1.894916771,-1.632709668,Healthy
-0.352021693,-5.367784349,-2.520997051,Diseased
-0.066506533,-1.095679174,-1.264374704,Diseased
2.499136422,-0.811715491,0.428520306,Healthy
-2.098994909,-0.822040818,-0.907059707,Diseased
0.001329741,1.710217075,1.425653552,Healthy
-0.038908808,-0.878802283,-1.700514544,Diseased
2.828811182,-0.509852934,-0.724558465,Diseased
-0.017931702,2.390450428,-0.746578808,Healthy
-2.057286472,-0.314199881,-0.86349547,Healthy
0.184680773,-1.629910834,-1.794792819,Diseased
-1.420483205,2.500997241,-1.221071837,Diseased
-1.38559635,0.647258959,-0.813935397,Healthy
1.212046065,0.741228932,1.481267217,Diseased
0.49908316,-2.790430258,-0.91010858,Diseased
1.647129383,2.551326609,1.680188241,Healthy
1.23368776,2.374497942,1.757888372,Diseased
2.050721975,3.149003691,-0.535811732,Diseased
-0.284988148,0.788482816,-0.652402559,Healthy
1.582874534,-1.08256834,-2.677819953,Diseased
-2.2799211,-1.464096006,-1.239370532,Diseased
1.717367466,0.311915856,1.351758361,Healthy
1.627787128,-0.47627749,0.501256771,Healthy
2.199654798,2.500872516,-0.045464784,Diseased
0.265322573,1.621123886,-1.911596337,Diseased
-0.103775757,-3.448985815,-2.587395603,Diseased
2.210890059,1.263323127,0.538067602,Diseased
2.258806876,0.493962496,1.076125069,Healthy
-0.414935383,-2.329110623,-1.557810916,Diseased
0.201658361,0.861941295,0.749083952,Healthy
1.724908198,1.57795963,0.87885005,Healthy
-0.390960183,0.116354038,1.818965325,Healthy
-0.002125984,0.041913235,-1.16677352,Diseased
-0.126093701,-0.819413964,-0.965496039,Healthy
0.744425107,3.230533613,2.091640196,Healthy
2.778655745,-0.971546231,4.355888208,Diseased
0.090378432,0.14850692,0.505803741,Healthy
-1.187466692,1.289351911,-1.084657767,Diseased
